0,0
0.05,-0.072302877
0.1,-0.125505225
0.15,-0.160362726
0.2,-0.17763056
0.25,-0.178062598
0.3,-0.162410595
0.35,-0.131423387
0.4,-0.08584608
0.45,-0.026419248
0.5,0.046121875
0.55,0.131048203
0.6,0.2276376
0.65,0.335175691
0.7,0.452956665
0.75,0.580284082
0.8,0.71647168
0.85,0.86084418
0.9,1.012738095
0.95,1.171502531
1,1.3365
1.05,1.50710722
1.1,1.682715925
1.15,1.862733671
1.2,2.04658464
1.25,2.233710449
1.3,2.423570955
1.35,2.61564506
1.4,2.80943152
1.45,3.004449749
1.5,3.200240625
1.55,3.3963673
1.6,3.592416
1.65,3.787996838
1.7,3.982744615
1.75,4.176319629
1.8,4.36840848
1.85,4.558724877
1.9,4.747010445
1.95,4.933035528
2,5.1166
2.05,5.297534067
2.1,5.475699075
2.15,5.650988318
2.2,5.82332784
2.25,5.992677246
2.3,6.159030505
2.35,6.322416757
2.4,6.48290112
2.45,6.640585495
2.5,6.795609375
2.55,6.948150646
2.6,7.0984264
2.65,7.246693735
2.7,7.393250565
2.75,7.538436426
2.8,7.68263328
2.85,7.826266324
2.9,7.969804795
2.95,8.113762775
3,8.2587
3.05,8.405222664
3.1,8.553984225
3.15,8.705686215
3.2,8.86107904
3.25,9.020962793
3.3,9.186188055
3.35,9.357656704
3.4,9.53632272
3.45,9.723192992
3.5,9.919328125
3.55,10.12584324
3.6,10.3439088
3.65,10.57475138
3.7,10.81965452
3.75,11.07995947
3.8,11.35706608
3.85,11.65243352
3.9,11.96758115
3.95,12.30408927
4,12.6636
4.05,13.04781801
4.1,13.45851138
4.15,13.89751236
4.2,14.36671824
4.25,14.86809209
4.3,15.4036636
4.35,15.9755299
4.4,16.58585632
4.45,17.23687724
4.5,17.93089687
4.55,18.67029009
4.6,19.4575032
4.65,20.29505478
4.7,21.18553646
4.75,22.13161377
4.8,23.13602688
4.85,24.20159147
4.9,25.33119949
4.95,26.52782002
5,27.7945
5.05,29.13436511
5.1,30.55062052
5.15,32.04655176
5.2,33.62552544
5.25,35.29099014
5.3,37.04647715
5.35,38.89560135
5.4,40.84206192
5.45,42.88964324
5.5,45.04221562
5.55,47.30373619
5.6,49.6782496
5.65,52.16988893
5.7,54.78287641
5.75,57.52152432
5.8,60.39023568
5.85,63.39350516
5.9,66.53591984
5.95,69.82216002
6,73.257
6.05,76.84530895
6.1,80.59205167
6.15,84.50228941
6.2,88.58118064
6.25,92.83398193
6.3,97.2660487
6.35,101.882836
6.4,106.6898995
6.45,111.692896
6.5,116.8975844
6.55,122.3098265
6.6,127.935588
6.65,133.7809388
6.7,139.8520544
6.75,146.1552161
6.8,152.6968125
6.85,159.4833396
6.9,166.5214022
6.95,173.8177143
6.973,178.365
7.081,182.437
7.106,186.713
7.15,189.496
7.189,194.315
7.287,188.546
7.366,176.261
7.484,181.08
7.636,171.307
7.773,135.742
7.856,121.082
7.96,95.63
8.048,94.612
8.161,94.273
8.357,71.875
8.436,11.131
8.563,12.488
8.607,9.298
8.73,8.28
8.848,7.737
9.019,8.891
9.113,8.416
9.235,8.077
9.28,7.466
9.407,7.398
9.52,7.33
9.702,8.552
9.785,8.009
9.913,7.805
9.952,7.194
10.094,7.194
10.207,7.466
10.379,7.262
10.467,7.466
10.575,6.991
10.639,6.583
10.752,6.719
10.904,7.059
11.036,6.991
11.105,6.448
11.228,5.905
11.326,5.905
11.512,6.516
11.606,6.108
11.694,5.565
11.768,4.887
11.871,4.547
12.018,4.887
12.18,4.819
12.278,4.615
12.381,4.479
12.445,3.393
12.582,3.869
12.705,3.869
12.881,4.344
12.95,3.733
13.048,3.461
13.117,2.579
13.245,2.715
13.392,2.851
13.529,3.19
13.618,3.054
13.721,2.511
13.779,1.832
13.927,1.697
14.103,2.851
14.202,2.443
14.3,2.308
